Session ID,Title,Abstract,Start Time,End Time,Venue,Room,Speakers,Level,Content Type,Track,Industries,Special Event Type,Hash Tag,URL,Disclaimer
1053,Basic Statistics in Tableau,"Have you ever&nbsp;wanted to get a sense of your data in just a few numbers or pictures? Have you ever wanted to use the data you have to draw conclusions about a larger population or the future? In this session, you will learn how to use some of the statistical tools built into Tableau to do just that&mdash;and refresh your memory of some basic statistical concepts. You will learn about four major statistics concepts: summarizing data, confidence intervals, statistical significance, and regression analysis. Using real-world examples, we will explain&nbsp;how to visualize&nbsp;these concepts in Tableau and answer some interesting questions! No prior statistics or mathematics experience required.",10/21/2015 10:15,10/21/2015 11:15,Conference Center Annex,CCX 8,Tyler Martin,Intermediate,Breakout Sessions,Analytics,,,#BasicStats,http://tc15.tableau.com/schedule/wednesday/#session-1053,Current as of: 09/10/2015 - 06:46 Subject to change.
1824,"Vitamix: Portfolio Management, Roadmap Development, and New Product Development Metrics","At Vitamix, Tableau is now used as our visualization engine to help facilitate our quarterly executive portfolio reviews. We have developed a robust Tableau toolkit that allows us to slice and dice our new product development, value enhancement and technology portfolios. Tableau has enabled cross-company discussions that were simply not possible before; it has made a huge impact on our business. In addition, we are developing many more Tableau dashboards to enable the visualization of a broad set of new product development metrics for Vitamix. Please attend this session if you'd like to learn more about the exciting and powerful ways in which Vitamix is using Tableau to achieve its growth objectives.",10/21/2015 10:15,10/21/2015 11:15,Conference Center Level 1,CC 121,Manoj Jhaveri,Intermediate,Breakout Sessions,Customer Session,"Retail, Distribution, & CPG",,#VitamixData,http://tc15.tableau.com/schedule/wednesday/#session-1824,Current as of: 09/10/2015 - 06:46 Subject to change.
1318,"Data and Government at Washington, D.C. Public Schools: Embracing Transparency and Storytelling","Washington, D.C. Public Schools recently launched an Interactive Data Center, powered by Tableau Dashboards. This session is meant to provide lessons learned, best practices for data visualization when data sensitivity and accurate story telling are key, and considerations for government, education and non-profit entities. Participants are encouraged to follow presentation dashboards on www.dcpsdatacenter.com.",10/21/2015 10:15,10/21/2015 11:15,Conference Center Level 2,CC 205,Meghan Carton,Intermediate,Breakout Sessions,Customer Session,Education,,#DCPSData,http://tc15.tableau.com/schedule/wednesday/#session-1318,Current as of: 09/10/2015 - 06:46 Subject to change.
808,"Cold, Warm, & Hot Data: Applying a Three-Tiered Data Strategy","Is your organization drowning in the data lake too? Leading big data organizations are leveraging a multi-tiered approach to data for consumption in Tableau. In this session, we will discuss the challenges of visualizing big data; establish best practices for leveraging Hadoop/Spark directly; working with data warehouses; and lastly, in-memory Tableau data extracts for fast visual analysis in Tableau.",10/21/2015 10:15,10/21/2015 11:15,Conference Center Level 3,CC 313 & 316,Jeff Feng,Intermediate,Breakout Sessions,Data,,,#3TierData,http://tc15.tableau.com/schedule/wednesday/#session-808,Current as of: 09/10/2015 - 06:46 Subject to change.
1578,State Street Global Advisors: Driving Business Results from the IT/Marketing Odd Couple,"Data in various non-standard sources, internal organizational siloes, and limited data science and data visualization competencies internal to the firm. Sound familiar? Come hear how IT and Marketing came together in one of the world&rsquo;s leading Investment Management firms to overcome these challenges and produce a series of dashboards that helped maximize new product investment, provided insight to marketing spend, and helped provide a clearer view into pipeline and prospecting activities so Distribution could maximize their time on the road.",10/21/2015 10:15,10/21/2015 11:15,Grand Garden Annex,GGX 4,"Deborah Lorenzen, Adam Stuart",Beginner,Breakout Sessions,Customer Session,Banking & Finance,,#StateStreetData,http://tc15.tableau.com/schedule/wednesday/#session-1578,Current as of: 09/10/2015 - 06:46 Subject to change.
1338,How Kantar Media Intelligence Drives Tableau Adoption Against Competing Data Products,"Do you live in a world of legacy reporting tools? Are you tired of pushing pie charts and overly-decorated visuals as insights? Are you facing opposition to your unique approach, to new insights, or to trying to do it alone? This session explores Harley's&nbsp;'team of one approach' to get people excited about new ways of driving and presenting insights using Tableau. Harley will&nbsp;give specific examples of how he's&nbsp;using little wins against stiff opposition to drive a grassroots campaign, aimed at changing reporting at the enterprise level.",10/21/2015 10:15,10/21/2015 11:15,Grand Garden Arena Studio Rooms,ST-A,Harley Ellenberger,Beginner,Breakout Sessions,Customer Session,Media & Entertainment,,#KantarData,http://tc15.tableau.com/schedule/wednesday/#session-1338,Current as of: 09/10/2015 - 06:46 Subject to change.
1088,Driving Sales: Ideas from Tableau’s Sales Analytics Dashboards,"Experience is the mother of all crystal balls... but data is the father. Learn how Tableau inside sales managers use their data to engage their sales reps, drive strategic activity, and ultimately deliver value to the client and sales revenue to the company. The goal of this session is to help IT, C-level, and business leaders see how Tableau can scale down to the front line and be the face of their company. This session will take the perspective of a sales person at Tableau using Tableau dashboards to drive business and improve results. We will focus on the &ldquo;who's hot&rdquo; dashboard, commercial scorecard, quota attainment dashboard, and how we integrate with SFDC.",10/21/2015 10:15,10/21/2015 11:15,Conference Center Annex,CCX 10,"Barry Maas, Stacey Unck",Intermediate,Breakout Sessions,Using Tableau at Tableau,,,#SalesDashboards,http://tc15.tableau.com/schedule/wednesday/#session-1088,Current as of: 09/10/2015 - 06:46 Subject to change.
1603,A Single Shade of Orange at easyJet: From Evalulation to Enterprise-Wide Rollout,"The business intelligence (BI) journey which easyJet has been on, including evaluating tools, conducting a proof-of-concept of Tableau and producing a pilot, roll-out, and enterprise-wide 16 core server on the back of it. This will include eight&nbsp;live demonstrations of how we use the tool across the business, including understanding where people choose to sit on an aircraft, how Tableau can visualise bird strike data, and look at live planned and actual routes with aircraft animating across the screen.",10/21/2015 10:15,10/21/2015 11:15,Conference Center Level 1,CC 122,Paul Chapman,Beginner,Breakout Sessions,Customer Session,Services,,#easyJetData,http://tc15.tableau.com/schedule/wednesday/#session-1603,Current as of: 09/10/2015 - 06:46 Subject to change.
1383,"How NetApp Took Self-Service Analytics Further, Faster with Tableau","Deep-dive into NetApp&rsquo;s innovative enterprise Tableau deployment, which enabled self-service analytics and visualization for the business.
Learn how our server adoption went from zero to 1,500 within 3 months of launch. We will share how we approached:

creating a Center of Excellence
migrating existing servers
building-out scalable architecture
engaging the analytics community
developing a user community

This session will uncover some of the mystery of how we leverage Tableau to combine self-service analytics with security and governance. We will showcase successful deployments that have changed how our stakeholders take action with their data, resulting in staggering usage rates.",10/21/2015 10:15,10/21/2015 11:15,Grand Garden Annex,GGX 2,"Mark Wu, Kevin Taylor",Beginner,Breakout Sessions,Customer Session,Software & Technology,,#NetAppData,http://tc15.tableau.com/schedule/wednesday/#session-1383,Current as of: 09/10/2015 - 06:46 Subject to change.
1648,ADP TotalSource Guide to Enterprise Deployment in 18 Months or Less,"This session will provide insight into our journey from proof of concept to full enterprise deployment. We will discuss some of the growing pains we went through, as well as tips on how to simplify your Tableau deployment and growth strategy.
18 months ago, our Business Intelligence team was tasked with democratizing data across the organization. We evaluated multiple tools, some of which were already adopted within the organization. The decision to go with Tableau was based on the speed to implementation and the low cost of proof of concept. We started with a few dashboards developed over a weekend, and eventually this led to us hiring our first developer a year ago. Our Tableau Development team grew to 20+ dashboards and 60 users. Currently, we are supporting 50+ dashboards with 300+ users and continuing to expand.",10/21/2015 10:15,10/21/2015 11:15,Conference Center Level 1,CC 101-102,Eric Lopez,Beginner,Breakout Sessions,Customer Session,Services,,#ADPData,http://tc15.tableau.com/schedule/wednesday/#session-1648,Current as of: 09/10/2015 - 06:46 Subject to change.
1148,Authoring for Interactivity: The Zen of Application Design,"Are you giving your audience a picture or a power tool? A fish or a fishing pole? This session will teach you how to craft interactive data exploration experiences, enabling your audience to navigate through the space of your data in a guided and self-directed manner. Reach beyond static reporting with interactive features that add depth and detail to your Tableau workbook.",10/21/2015 10:15,10/21/2015 11:15,Conference Center Level 3,CC 310,Lari McEdward,Intermediate,Breakout Sessions,Data Storytelling,,,#ZenAppDesign,http://tc15.tableau.com/schedule/wednesday/#session-1148,Current as of: 09/10/2015 - 06:46 Subject to change.
2444,"Games in Tableau: How Making Tic Tac Toe, Blackjack, and Star Trek Have Helped My Career","You may not think of Tableau as a game engine, but Joshua Milligan has used it to create interactive games (such as tic-tac-toe, Star Trek, and Choose Your Own Adventure) that push the limits of what is possible. In this session, you will learn numerous practical tips, tricks, and principles of interactivity and storytelling that can be applied to any dashboard. Some of the principles are simple, others are complex, but you will come away with something that can be applied to your Tableau work.",10/21/2015 10:15,10/21/2015 11:15,Grand Garden Arena Studio Rooms,ST-B,Joshua Milligan,Advanced,Breakout Sessions,Zen Master Session,,,#GamesInTableau,http://tc15.tableau.com/schedule/wednesday/#session-2444,Current as of: 09/10/2015 - 06:46 Subject to change.
1678,How Concur Developed and Fostered a Data Culture,"This session is relevant to anyone looking to foster a data culture at their organization and unlock a passion for data with Tableau. Session attendees will hear a real-life story of how Concur accomplished this at the enterprise level.
Tableau's technology was an important enabler of our success, in addition to people and process. A hybrid model of the Drive methodology and agile framework was used to rapidly grow, sustain, and drive Tableau adoption. How do you satisfy a data-hungry fast-paced work force, while maintaining accuracy and confidence? How can you best leverage the power of Tableau to provide actionable and accurate information? Learn how every part of an organization can benefit from ready-to-use, actionable insights with Tableau.
Come listen to our story of how we grew from a small team, to support 20+ business units and 1000+ active users, and evolved to become a data-driven organization.",10/21/2015 10:15,10/21/2015 11:15,Conference Center Level 1,CC 116,"David Han, Anders Lennstrom",Beginner,Breakout Sessions,Customer Session,Software & Technology,,#ConcurData,http://tc15.tableau.com/schedule/wednesday/#session-1678,Current as of: 09/10/2015 - 06:46 Subject to change.
1423,"KP-What? How the City of Palo Alto Developed KPIs, Metrics, and Data Dictionaries","Do users use KPIs and metrics interchangeably? Do you get different results for the same metric? It&rsquo;s time to clarify it all. This session will explore the difference between KPIs and metrics, how to build a data dictionary, and delivering it all with an online dashboard. We&rsquo;ll take a dive into how the City of Palo Alto&rsquo;s IT Department built their data dictionary for over 100 metrics and KPIs and how they're sharing it with Tableau Online.",10/21/2015 10:15,10/21/2015 11:15,Grand Garden Annex,GGX 1,Kevin Zittle,Intermediate,Breakout Sessions,Customer Session,Government,,#PaloAltoData,http://tc15.tableau.com/schedule/wednesday/#session-1423,Current as of: 09/10/2015 - 06:46 Subject to change.
2454,50 Shades of Data: A Zen Master's Guide to Color,"Picking the right colors for your viz is one of the most important factors in creating a great viz. Choose wisely and the colors will enhance your viz. A poor selection, on the other hand, can ruin it. There is a bewildering array of color choices available and deciding on the best combination for your viz can be tricky. In this session, we will look at those decisions that you will face when confronted with the question of how to use color in your work. Using examples from Viz of the Day, we will look at how changing a single color can transform the look and feel of the viz. We will look at some of the tools and websites that will help you select the right colors for your viz and techniques to enable you to put your new found color knowledge to use.
The presentation will be a fast-paced mixture of theory and practical advice where you will learn things such as:

The color combinations to use, those to avoid, and why
How changing a color can change the look and feel of a viz
How colors are linked to emotions and how this can help or hinder your viz
How to create a custom color palette How to create a default set of color templates",10/21/2015 10:15,10/21/2015 11:15,Grand Garden Arena,GGA,Matt Francis,Intermediate,Breakout Sessions,Zen Master Session,,,#50ShadesData,http://tc15.tableau.com/schedule/wednesday/#session-2454,Current as of: 09/10/2015 - 06:46 Subject to change.
1443,What Ken Griffey Jr. Taught Me About the Mortgage Vertical at Guaranteed Rate,"Imagine trying to measure performance based on 20-plus metrics, scattered across 40-plus spreadsheets. Using Tableau, Guaranteed Rate has built a home for all necessary key performance indicators (KPIs) and turned Tableau into a tool that quickly and easily provides insight into an individual sales performance. These insights are helping our company become more efficient at identifying strengths and weaknesses within our sales teams, which in turn has allowed us to be more nimble and profitable as a whole.",10/21/2015 10:15,10/21/2015 11:15,Conference Center Level 2,CC 202,"Neal Johnson, John Pugh",Beginner,Breakout Sessions,Customer Session,Banking & Finance,,#GuaranteedRateData,http://tc15.tableau.com/schedule/wednesday/#session-1443,Current as of: 09/10/2015 - 06:46 Subject to change.
1699,Introduction to Calculations: Estimating the Airspeed Velocity of an Unladen Swallow in Tableau,"What is your name? What is your quest? What is the airspeed velocity of an unladen swallow? If you can only answer two of the three questions above, you&rsquo;ve come to the right place. This introductory course on calculations will guide you through correctly aggregating data, constructing true-false analyses, writing if-then statements, and performing string and date calculations. Most importantly, we&rsquo;ll be using what we learn to answer one of the most legendary questions of all time.  What we will show:

Aggregate data - profit ratio example both ways, show another example when you would not want to use aggregation in your calculations.
Construct Boolean statement - KPI analysis with Boolean on color
""If&hellip; then"" statements - range or word descriptions for different ranges
Trim strings - LEFT example on a string with a number and word
Calculate difference between 2 dates &ndash; Dateadd, Datediff&nbsp;
One simple LOD calculation - show average on pane",10/21/2015 10:15,10/21/2015 12:45,Conference Center Level 3,CC 312 & 317,"Daren Cullimore, Nelson Norsworthy",Beginner,Hands-On Training,Analytics,,,#IntroCalcs,http://tc15.tableau.com/schedule/wednesday/#session-1699,Current as of: 09/10/2015 - 06:46 Subject to change.
933,Pimp My Viz 2: Electric Boogaloo,"So you want to be a player, but your dashboard is &ldquo;shiz&rdquo;? You gotta hit Jewel up to get a pimped out viz! Back by popular demand Tableau public design rebel, Jewel Loree, redesigns user-submitted dashboards, talking about design tricks, tips, and hacks, and stretching the limits of what Tableau can look like.",10/21/2015 10:15,10/21/2015 11:15,Conference Center Annex,CCX 7,Jewel Loree,Advanced,Breakout Sessions,Data Storytelling,,,#BoogalooViz,http://tc15.tableau.com/schedule/wednesday/#session-933,Current as of: 09/10/2015 - 06:46 Subject to change.
1727,Tableau for the First Time,"&ldquo;And you may ask yourself, &lsquo;Well, how did I get here?&rsquo;&rdquo;
Maybe you just started at your company and you got a conference pass along with your keycard. Maybe you&rsquo;re fresh out of college with your English degree and now have to dissect social media data. Maybe you&rsquo;re a potential Tableau customer who just wants to know what all the fuss is about. The bottom line is that you don&rsquo;t know your drags from your drops, and you want a good place to get started. Welcome my friends, to ""Tableau for the First Time."" We guarantee this: after this session you will know 100% more about Tableau than you currently do.
What you will learn how to:

Connect to some data
Answer statistics-driven questions you didn&rsquo;t even know you knew how to ask
Build some maps
Apply a *gasp* table calculation or two!
Wrap it up all into a dashboard you can take with you",10/21/2015 10:15,10/21/2015 12:45,Conference Center Level 3,CC 301-302,"Michael Carpenter, Tim Lens",Beginner,Hands-On Training,Analytics,,,#FirstTime,http://tc15.tableau.com/schedule/wednesday/#session-1727,Current as of: 09/10/2015 - 06:46 Subject to change.
1731,Tableau Jedi Calcs: Welcome to the Dark Side,"If you struggle with advanced calculations, these are not the calculations you are looking for. If you think this is for you, do or do not, there is no try. A long time ago, in a galaxy far, far away...
It is a period of advanced calculations. Rebel conference attendees, striking from the calculations II class, have won their first victory against the level of detail calculations. During the battle, rebel Tableau employees managed to steal secret plans to the Empire's ultimate calculations, the Jedi calcs, an armored TC class with multi-level table calculations, complex LOD calculations, and tricky data manipulation. Pursued by the Empire's evil error messages, Tableau trainers race to TC aboard their starships, custodians of the stolen Jedi&nbsp;calcs that can master any challenge and restore freedom to visualize data...",10/21/2015 10:15,10/21/2015 12:45,Conference Center Level 3,CC 319,"Lauren Bearden, Keshia Rose",Jedi,Hands-On Training,Analytics,,,#TableauJediCalcs,http://tc15.tableau.com/schedule/wednesday/#session-1731,Current as of: 09/10/2015 - 06:46 Subject to change.
2501,Get On My Level: Introduction to Level of Detail Expressions,"What is a level of detail expression? What determines the level of detail on a view? What becomes possible with the power to explicitly determine the level of detail for individual calculations? This hands-on session explores these questions with an overview of the brand new level of detail expressions in Tableau. This class is for a moderately experienced Tableau user who is comfortable with writing calculated fields and wants to take their calculations to the next &ldquo;level.""
What you will learn:

The three types of level of detail expressions
How to write level of detail expressions
Applications and real-world use cases",10/21/2015 10:15,10/21/2015 12:45,Conference Center Level 3,CC 314 & 315,"Eden Heller, Tristan Mikoleit",Advanced,Hands-On Training,Analytics,,,#IntroToLOD,http://tc15.tableau.com/schedule/wednesday/#session-2501,Current as of: 09/10/2015 - 06:46 Subject to change.
1736,Tableau Server: Come with Me if You Want to Admin,"Imagine you are appointed Tableau server administrator, tasked with setting up a new installation of Tableau server for your company. You need to understand how to configure Tableau server and set up your users and existing Tableau content. To do so, you will need to know how the web interface functions and what the best practices are for assigning permissions for your users and their content. By the end of this training, you will have experience with such a scenario and your Tableau server will be primed for success!
What you will do:

An overview on configuring your Tableau server
An overview on the Tableau server dashboard/worksheet user interface
A detailed ramp on basic administration tasks
How to create sites, projects, workbooks, users, groups, and permissions",10/21/2015 10:15,10/21/2015 12:45,Conference Center Level 1,CC 109-110,"Steven Markham, Linus Willson",Beginner,Hands-On Training,IT,,,#WantToAdmin,http://tc15.tableau.com/schedule/wednesday/#session-1736,Current as of: 09/10/2015 - 06:46 Subject to change.
973,Controlling Access with Tableau Server Permissions,"Permissions have you puzzled? Tableau server provides an incredibly flexible platform for assigning permissions to servers, sites, projects, and workbooks. It can be tough to navigate all these options, but not to worry&mdash;we're here to help. In this session, we'll review the Tableau Server permission model and how to adapt it to your needs. You'll leave with a deeper understanding of how to control access to your Tableau Server content.",10/21/2015 10:15,10/21/2015 11:15,Conference Center Annex,CCX 6,"Ryan Stryker, Tyler Doyle",Advanced,Breakout Sessions,IT,,,#ServerPermission,http://tc15.tableau.com/schedule/wednesday/#session-973,Current as of: 09/10/2015 - 06:46 Subject to change.
718,Jedi Strategies Using R-Integration,"R-Integration is a powerful feature of Tableau desktop. It can turn a calculation that would normally require cross-joins or several nested table calculations into a single R-call, open up any R-package for use in Tableau, and allow for programmatic thinking within Tableau. In this session, you will learn about&nbsp;advanced strategies for working with R-Integration on both Tableau desktop and server.",10/21/2015 10:15,10/21/2015 11:15,Conference Center Annex,CCX 5,Mary Solbrig,Jedi,Breakout Sessions,Analytics,,,#RDeepDive,http://tc15.tableau.com/schedule/wednesday/#session-718,Current as of: 09/10/2015 - 06:46 Subject to change.
2511,R You Ready? Advanced Stats With R,"What if I had a tool to predict the future? I don&rsquo;t, but with R programming we can get closer. We&rsquo;ll learn how to predict the next best sellers or suggest the next perfect item to buy. Topics like machine learning and predictive analytics sound far outside what tableau is capable of, but in fact that&rsquo;s not the case. In this session we are going to explore how we can bring these methods into our Tableau visualizations so that we can not only see and understand our data, but to see and understand the &ldquo;future.&rdquo;",10/21/2015 10:15,10/21/2015 12:45,Conference Center Level 3,CC 304-305,"Justin Freels, Marc Lobree",Jedi,Hands-On Training,Analytics,,,#AdvancedRStats,http://tc15.tableau.com/schedule/wednesday/#session-2511,Current as of: 09/10/2015 - 06:46 Subject to change.
2513,SELECT CalculationMethod FROM TableauQueryLanguage WHERE CalculationMethod = ‘Optimal’,"Often a challenge in data analysis is taking a question that is easy to articulate in spoken language and then answering that question with data. As Tableau continues to innovate, our language for expressing complex questions has become more powerful. However, this brings new challenges, as analysts need to choose between multiple different types of calculations &ndash; table calculations, LOD expressions, and calculated fields. This session will provide a framework for choosing which method to apply to a problem based on simplicity, performance, and generalization.&nbsp;",10/21/2015 10:15,10/21/2015 12:45,Conference Center Level 1,CC 117,"Alan Eldridge, Bethany Lyons",Jedi,Hands-On Training,Analytics,,,#CalcMethods,http://tc15.tableau.com/schedule/wednesday/#session-2513,Current as of: 09/10/2015 - 06:46 Subject to change.
1746,Don't Fear the Outliers: Basic Stats in Tableau,"Those outliers have been plain cruel lately. This hands-on session goes over basic statistics in Tableau. It will touch on topics such as creating histograms, using forecasts, and finding the full functionality of the analytics pane. It covers reading and understanding Tableau&rsquo;s summary card, creating trend lines, ANOVA tables, and MORE! By the end of the class, you&rsquo;ll go from being scared of outliers to isolating and analyzing them.&nbsp;
What you will learn:

How to create histograms
Forecasting
Understanding ANOVA tables
Trend lines and residual analysis",10/21/2015 10:15,10/21/2015 12:45,Conference Center Level 1,CC 111,"Cameron Ford, Paul Szilard",Intermediate,Hands-On Training,Analytics,,,#HandsOnStats,http://tc15.tableau.com/schedule/wednesday/#session-1746,Current as of: 09/10/2015 - 06:46 Subject to change.
728,How to Lie with Statistics,"We all love data. But sometimes it doesn't quite support the point you&rsquo;re trying to make, and it needs a little&hellip; help. In this session, you&rsquo;ll learn how to bias a sample to produce the right results; how to give the impression that your data supports the conclusion, even if only weakly related; how to make the most of random correlations in your data; how to take advantage of weaknesses in human perception to inflate your results; and how to obfuscate the sources of your data to make them seem more authoritative. Inspired by Darrell Huff&rsquo;s classic ""How to Lie with Statistics"", this session will delve into how to misuse data and visualization, and how to detect when it&rsquo;s happening to you.",10/21/2015 10:15,10/21/2015 11:15,Conference Center Level 1,CC118,Evan McLain,Beginner,Breakout Sessions,Big Ideas,,,#LieWithStats,http://tc15.tableau.com/schedule/wednesday/#session-728,Current as of: 09/10/2015 - 06:46 Subject to change.
1498,How Vision Service Plan Uses Tableau to Support the Business Planning Processes,"Need a way to get multiple lines of business bought into your planning process? Need to add some credibility to your planning efforts through compelling visuals that empower fast decision making? Hear how the Sales &amp; Operation Planning Team inside Vision Service Plan Global leveraged Tableau to blend multiple data streams and use its predictive technology to guide a monthly decision-making process around resource (people, machinery, materials, etc.) and financial planning.",10/21/2015 10:15,10/21/2015 11:15,Conference Center Level 1,CC 123,"Kate Reid, Brent Johnson",Intermediate,Breakout Sessions,Customer Session,"Retail, Distribution, & CPG",,#VSPData,http://tc15.tableau.com/schedule/wednesday/#session-1498,Current as of: 09/10/2015 - 06:46 Subject to change.
1756,Everyone Loves Sets,"Take a journey and learn how to utilize one of the most powerful and useful features of Tableau: Sets! This session will start at the beginning and then offer a fast ramp-up on the various methods for creating sets, a deeper dive into calculated sets, a look into combining sets, and tips and tricks for using sets. You&rsquo;ll learn how to quickly visualize set membership and relationships, simplify and extend elementary cohort analysis, reduce expressions in your workbooks, and run complex comparisons amongst set members while finding your favorite vacation destination.",10/21/2015 10:15,10/21/2015 12:45,Conference Center Level 3,CC 320,"Ian Coe, Rutabah Khan",Intermediate,Hands-On Training,Analytics,,,#LovesSets,http://tc15.tableau.com/schedule/wednesday/#session-1756,Current as of: 09/10/2015 - 06:46 Subject to change.
733,The Beautiful Science of Data Visualization,"We are on the verge of an exciting new revolution, driven by cutting edge science and research. After all, seeing and understanding data is not just about creating queries, dashboards, and workbooks&mdash;we are the people who are amplifying human potential. In this session, Jeff will show examples of how visual and cognitive science explain what makes data visualization so deeply satisfying. Why does a collection of bars, lines, colors, and boxes become surprisingly powerful and meaningful? How does fluid interaction with data views multiply our intelligence? Three decades of research into the beautiful science of data visualization explains why history has converged at this moment, why data enthusiasts will change the world, and how you can use Tableau to do it.",10/21/2015 10:15,10/21/2015 11:15,Conference Center Level 1,CC 119,Jeff Pettiross,Beginner,Breakout Sessions,Big Ideas,,,#BeautifulScience,http://tc15.tableau.com/schedule/wednesday/#session-733,Current as of: 09/10/2015 - 06:46 Subject to change.
2526,Getting Started with Google Analytics and Tableau,Using Tableau can help you get even more from your Google Analytics data. This hand-on class will walk through the process of integrating with Google Analytics to rediscover your data in the fast and flexible environment of Tableau. Take drag and drop to the next level by using Tableau to unlock the existing tracking features of Google Analytics. Take advantage of Tableau&rsquo;s built-in visual best practices and sharing capabilities to answer important audience questions quickly and easily.,10/21/2015 10:15,10/21/2015 12:45,Conference Center Level 1,CC 104-105,"Jeff Daviscourt, Isaac Minor",Intermediate,Hands-On Training,Data,,,#TableauGA,http://tc15.tableau.com/schedule/wednesday/#session-2526,Current as of: 09/10/2015 - 06:46 Subject to change.
2528,May the (Sales)Force be With You: Tableau + SFDC Data,"You&rsquo;ve been using Salesforce to collect data about the crucial metrics of your business&ndash;now use Tableau to find the hidden insights in your data. In this session, we&rsquo;ll discuss the ins and outs of bringing your Salesforce data into Tableau. For the second half, we will focus on advanced analyses that can be accomplished with SFDC standard objects, like accounts, opportunities, and contacts. You&rsquo;ll get the most out of this course if you have basic proficiency in Tableau: you&rsquo;re familiar with the drag-and-drop interface, can create a calculated field, and can create a dashboard.",10/21/2015 10:15,10/21/2015 12:45,Conference Center Level 1,CC 106-107,"Christina Gremore, Ryan Grojean",Intermediate,Hands-On Training,Data,,,#TableauSFDC,http://tc15.tableau.com/schedule/wednesday/#session-2528,Current as of: 09/10/2015 - 06:46 Subject to change.
993,Running the Largest Deployment of Tableau Server in the World,"At Tableau, we run the largest implementations of Tableau Server... in the world. Come find out tips, tricks, and ideas for scaling out Tableau and get information about how we monitor and manage Tableau Online and Tableau Public.",10/21/2015 10:15,10/21/2015 11:15,Conference Center Annex,CCX 9,Joseph Specht,Intermediate,Breakout Sessions,IT,,,#LargestDeployment,http://tc15.tableau.com/schedule/wednesday/#session-993,Current as of: 09/10/2015 - 06:46 Subject to change.
2529,Guided Analytics: A Guiding Light in a Data Desert,"Have you ever created a data masterpiece, only to realize that your audience might need your level of expertise just to glean some insight? This class will help you communicate your message and develop dashboard navigation so your audience is never lost. Guide your audience and encourage data discovery. Learn dashboard actions, build interactive parameters, and construct Story Points. Brush up on formatting, tool tips, and buttons. By the time this class is over, you&rsquo;ll be able to tell data stories and guide anyone through highly interactive analysis.
What you will learn:

The ins and outs of each dashboard action (filtering, URLs, and blended source dashboards).
How to build and use parameters for quick end-user selections.
How to create Story Point presentations that can be shared and delivered.
Ways to improve your views through the tool tips, descriptions, titles, and buttons.",10/21/2015 10:15,10/21/2015 12:45,Conference Center Level 3,CC 309,"Nena Ballas, Coleman Wagoner",Intermediate,Hands-On Training,Data Storytelling,,,#GuidingLight,http://tc15.tableau.com/schedule/wednesday/#session-2529,Current as of: 09/10/2015 - 06:46 Subject to change.
2790,Tips to Becoming a Tableau Jedi,"Are you an advanced Tableau user wondering how to get to that next level of skill with Tableau? Wondering how to master the more sophisticated features of Tableau? Want to know how to impress your colleagues with amazing feats of analytics? In this session, we'll show you powerful tricks and techniques that will make you truly the master of your analytics:

Achieving advanced layouts
Mastering LOD expressions
Ways to get the most out of every query
Something unexpected
Where to find more inspiration",10/21/2015 10:15,10/21/2015 11:15,Conference Center Level 2,CC 204,Marc Rueter,Jedi,Breakout Sessions,Analytics,,,#TableauJedi,http://tc15.tableau.com/schedule/wednesday/#session-2790,Current as of: 09/10/2015 - 06:46 Subject to change.
1767,Getting Your Performance Up,"Is your dashboard slow? This hands-on class goes over performance best practices in Tableau. It covers data connections, extracts, queries, visualization design, and dashboard best practices. By the end of the class you&rsquo;ll be well-versed in the ways of fast, easy, beautiful.
What you will learn:

What goes on under the hood in Desktop
What affects performance
How to design a dashboard for efficiency and performance
How performance and analytical value are closely related",10/21/2015 10:15,10/21/2015 12:45,Conference Center Level 3,CC 306-307,"Bryant Howell, Bec Powell, Taylor Wolfe",Advanced,Hands-On Training,Analytics,,,#UpPerformance,http://tc15.tableau.com/schedule/wednesday/#session-1767,Current as of: 09/10/2015 - 06:46 Subject to change.
2536,Making Magic with Multiple Marks,"Have you ever been to a magic show and thought, &ldquo;WOW, how in the world did they do that!? It&rsquo;s impressive?"" Have you ever seen a beautiful Tableau dashboard and thought, &ldquo;WOW! How do they build this? Even more impressive still!?&rdquo;
Well, here is your chance to go inside the trick and find out how that Tableau magician revealed such an impressive dashboard. This hands-on session will cover the tricks, charts, and chores you can accomplish using multiple marks. It will touch on dual axis charts, synchronizing axes (why is it grayed out?), chart types with multiple marks, and much more. Unlike a magician, you&rsquo;ll want to reveal your new tricks to all of your colleagues.",10/21/2015 10:15,10/21/2015 12:45,Conference Center Level 1,CC 112,"Samuel Ehrlich, Grace Labriola, Janet Shen",Intermediate,Hands-On Training,Data Storytelling,,,#MagicWithMarks,http://tc15.tableau.com/schedule/wednesday/#session-2536,Current as of: 09/10/2015 - 06:46 Subject to change.
